,level_0,COUNTY,YEAR,STATEABBR,STATEID,REGION,JUVF,JUVM,BLACK,BLACKM,BLACKF,HISP,HISPM,HISPF,WHITE,WHITEM,WHITEF,ASIAN,ASIANM,ASIANF,AIAN,AIANM,AIANF,NHOPI,NHPIM,NHPIF,OTHERRACE,ADDRACEM,ADDRACEF,TWORACE,TWORACEM,TWORACEF,RACEDK,UNKRACEM,UNKRACEF,NONCITZ,CUSCTZNM,CUSCTZNF,ADMIS,ADTOTM,ADTOTF,CONFPOP,CUSTOTM,CUSTOTF,RELEASE,RELEASEF,RELEASEM,CONV,CUSUNSM,CUSUNSF,RTIID,CITY,ZIP,CNTYCODE,FELONY,MISD,UNCONV,WEEKN,STATE,CODE,CountyState,Year,StateCode,CountyID,WhiteMales,WhiteFemales,AggrWhites,FreeColoredMales,FreeColoredFemales,AggrColored,MaleSlaves,FemaleSlaves,AggrSlaves,OneSlave,TwoSlaves,ThreeSlaves,FourSlaves,FiveSlaves,SixSlaves,SevenSlaves,EigthSlaves,NineSlaves,TenFourSlaves,FifteenNineSlaves,TwentyNineSlaves,ThirtyNineSlaves,FortyNineSlaves,FiftySixNineSlaves,SeventyNineSlaves,OneHundSlaves,TwoHundSlaves,ThreeHundSlaves,OneThouSlaves,GreaterSlaves,TotalSlaveholders,TotalSlaves,Families,TotalFree
703,FAYETTE,,2015,TN,43,NA,0,0,75.0,NA,NA,0.0,NA,NA,59.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2260.0,NA,NA,134.0,NA,NA,2256.0,541,1715,55.0,NA,NA,10958210,Somerville              ,38068     ,47047,103.0,29.0,79,1.0,TENNESSEE,JAIL,C,860.0,40.0,615.0,2995.0,2721.0,5716.0,4.0,6.0,10.0,133.0,138.0,271.0,19.0,9.0,9.0,5.0,5.0,0.0,1.0,5.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,271.0,1001.0,5726.0
704,FAYETTE,,2015,TN,43,NA,0,0,75.0,NA,NA,0.0,NA,NA,59.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2260.0,NA,NA,134.0,NA,NA,2256.0,541,1715,55.0,NA,NA,10958210,Somerville              ,38068     ,47047,103.0,29.0,79,1.0,TENNESSEE,JAIL,C,860.0,41.0,570.0,5735.0,5410.0,11145.0,0.0,2.0,2.0,815.0,888.0,1703.0,87.0,49.0,33.0,23.0,21.0,18.0,15.0,18.0,11.0,39.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,1703.0,2044.0,11147.0
705,FAYETTE,,2015,TN,43,NA,0,0,75.0,NA,NA,0.0,NA,NA,59.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2260.0,NA,NA,134.0,NA,NA,2256.0,541,1715,55.0,NA,NA,10958210,Somerville              ,38068     ,47047,103.0,29.0,79,1.0,TENNESSEE,JAIL,C,860.0,44.0,1130.0,2560.0,2462.0,5022.0,2.0,4.0,6.0,964.0,1055.0,2019.0,68.0,46.0,25.0,28.0,15.0,7.0,16.0,8.0,8.0,30.0,13.0,16.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,2019.0,913.0,5028.0
706,FAYETTE,,2015,TN,43,NA,0,0,75.0,NA,NA,0.0,NA,NA,59.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2260.0,NA,NA,134.0,NA,NA,2256.0,541,1715,55.0,NA,NA,10958210,Somerville              ,38068     ,47047,103.0,29.0,79,1.0,TENNESSEE,JAIL,C,860.0,49.0,1490.0,4232.0,3576.0,7808.0,4.0,6.0,10.0,1822.0,1964.0,3786.0,122.0,51.0,40.0,38.0,35.0,29.0,21.0,15.0,17.0,61.0,40.0,19.0,18.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,3786.0,2009.0,7818.0
707,FAYETTE,,2015,TN,43,NA,0,0,75.0,NA,NA,0.0,NA,NA,59.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2260.0,NA,NA,134.0,NA,NA,2256.0,541,1715,55.0,NA,NA,10958210,Somerville              ,38068     ,47047,103.0,29.0,79,1.0,TENNESSEE,JAIL,C,860.0,51.0,670.0,6097.0,5802.0,11899.0,289.0,396.0,685.0,5194.0,4821.0,10015.0,177.0,121.0,103.0,113.0,73.0,81.0,64.0,57.0,54.0,175.0,84.0,74.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,10015.0,2501.0,12584.0
708,FAYETTE,,2015,TN,43,NA,0,0,75.0,NA,NA,0.0,NA,NA,59.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2260.0,NA,NA,134.0,NA,NA,2256.0,541,1715,55.0,NA,NA,10958210,Somerville              ,38068     ,47047,103.0,29.0,79,1.0,TENNESSEE,JAIL,C,860.0,54.0,470.0,4639.0,4187.0,8826.0,12.0,16.0,28.0,7690.0,7783.0,15473.0,99.0,92.0,89.0,69.0,66.0,58.0,52.0,54.0,46.0,176.0,87.0,103.0,53.0,36.0,24.0,13.0,7.0,0.0,0.0,0.0,0.0,1124.0,15473.0,1588.0,8854.0
709,FLOYD,,2015,GA,11,NA,0,0,15.0,NA,NA,1.0,NA,NA,52.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,183.0,NA,NA,68.0,NA,NA,126.0,0,126,68.0,NA,NA,10958897,Rome                    ,30161     ,13115,25.0,43.0,0,,GEORGIA,JAIL,C,860.0,22.0,430.0,9811.0,9615.0,19426.0,336.0,421.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3713.0,20183.0
710,FLOYD,,2015,GA,11,NA,0,0,15.0,NA,NA,1.0,NA,NA,52.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,183.0,NA,NA,68.0,NA,NA,126.0,0,126,68.0,NA,NA,10958897,Rome                    ,30161     ,13115,25.0,43.0,0,,GEORGIA,JAIL,C,860.0,31.0,670.0,1987.0,1757.0,3744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,3744.0
711,FLOYD,,2015,GA,11,NA,0,0,15.0,NA,NA,1.0,NA,NA,52.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,183.0,NA,NA,68.0,NA,NA,126.0,0,126,68.0,NA,NA,10958897,Rome                    ,30161     ,13115,25.0,43.0,0,,GEORGIA,JAIL,C,860.0,40.0,630.0,3821.0,3924.0,7745.0,9.0,7.0,16.0,223.0,252.0,475.0,37.0,37.0,11.0,4.0,9.0,6.0,4.0,4.0,2.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,475.0,1331.0,7761.0
712,FLOYD,,2015,GA,11,NA,0,0,15.0,NA,NA,1.0,NA,NA,52.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,183.0,NA,NA,68.0,NA,NA,126.0,0,126,68.0,NA,NA,10958897,Rome                    ,30161     ,13115,25.0,43.0,0,,GEORGIA,JAIL,C,860.0,44.0,1150.0,4812.0,4457.0,9269.0,7.0,6.0,13.0,2923.0,2990.0,5913.0,74.0,47.0,52.0,30.0,29.0,23.0,30.0,28.0,15.0,78.0,44.0,37.0,23.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,529.0,5913.0,1632.0,9282.0
713,FLOYD,,2015,GA,11,NA,0,0,15.0,NA,NA,1.0,NA,NA,52.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,183.0,NA,NA,68.0,NA,NA,126.0,0,126,68.0,NA,NA,10958897,Rome                    ,30161     ,13115,25.0,43.0,0,,GEORGIA,JAIL,C,860.0,51.0,710.0,3175.0,2993.0,6168.0,39.0,34.0,73.0,76.0,71.0,147.0,16.0,5.0,5.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,147.0,1002.0,6241.0
714,FLOYD,,2015,GA,11,NA,0,0,214.0,NA,NA,13.0,NA,NA,195.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,5.0,NA,NA,504.0,NA,NA,423.0,NA,NA,505.0,0,505,423.0,NA,NA,10956430,Rome                    ,30161     ,13115,423.0,0.0,0,,GEORGIA,JAIL,C,860.0,22.0,430.0,9811.0,9615.0,19426.0,336.0,421.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3713.0,20183.0
715,FLOYD,,2015,GA,11,NA,0,0,214.0,NA,NA,13.0,NA,NA,195.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,5.0,NA,NA,504.0,NA,NA,423.0,NA,NA,505.0,0,505,423.0,NA,NA,10956430,Rome                    ,30161     ,13115,423.0,0.0,0,,GEORGIA,JAIL,C,860.0,31.0,670.0,1987.0,1757.0,3744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,3744.0
716,FLOYD,,2015,GA,11,NA,0,0,214.0,NA,NA,13.0,NA,NA,195.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,5.0,NA,NA,504.0,NA,NA,423.0,NA,NA,505.0,0,505,423.0,NA,NA,10956430,Rome                    ,30161     ,13115,423.0,0.0,0,,GEORGIA,JAIL,C,860.0,40.0,630.0,3821.0,3924.0,7745.0,9.0,7.0,16.0,223.0,252.0,475.0,37.0,37.0,11.0,4.0,9.0,6.0,4.0,4.0,2.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,475.0,1331.0,7761.0
717,FLOYD,,2015,GA,11,NA,0,0,214.0,NA,NA,13.0,NA,NA,195.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,5.0,NA,NA,504.0,NA,NA,423.0,NA,NA,505.0,0,505,423.0,NA,NA,10956430,Rome                    ,30161     ,13115,423.0,0.0,0,,GEORGIA,JAIL,C,860.0,44.0,1150.0,4812.0,4457.0,9269.0,7.0,6.0,13.0,2923.0,2990.0,5913.0,74.0,47.0,52.0,30.0,29.0,23.0,30.0,28.0,15.0,78.0,44.0,37.0,23.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,529.0,5913.0,1632.0,9282.0
718,FLOYD,,2015,GA,11,NA,0,0,214.0,NA,NA,13.0,NA,NA,195.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,5.0,NA,NA,504.0,NA,NA,423.0,NA,NA,505.0,0,505,423.0,NA,NA,10956430,Rome                    ,30161     ,13115,423.0,0.0,0,,GEORGIA,JAIL,C,860.0,51.0,710.0,3175.0,2993.0,6168.0,39.0,34.0,73.0,76.0,71.0,147.0,16.0,5.0,5.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,147.0,1002.0,6241.0
719,FLOYD,,2015,GA,11,NA,1,2,181.0,NA,NA,24.0,NA,NA,391.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,4.0,NA,NA,7226.0,NA,NA,597.0,NA,NA,7326.0,1978,5348,289.0,NA,NA,10956431,Rome                    ,30161     ,13115,540.0,41.0,308,0.0,GEORGIA,JAIL,C,860.0,22.0,430.0,9811.0,9615.0,19426.0,336.0,421.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3713.0,20183.0
720,FLOYD,,2015,GA,11,NA,1,2,181.0,NA,NA,24.0,NA,NA,391.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,4.0,NA,NA,7226.0,NA,NA,597.0,NA,NA,7326.0,1978,5348,289.0,NA,NA,10956431,Rome                    ,30161     ,13115,540.0,41.0,308,0.0,GEORGIA,JAIL,C,860.0,31.0,670.0,1987.0,1757.0,3744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,3744.0
721,FLOYD,,2015,GA,11,NA,1,2,181.0,NA,NA,24.0,NA,NA,391.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,4.0,NA,NA,7226.0,NA,NA,597.0,NA,NA,7326.0,1978,5348,289.0,NA,NA,10956431,Rome                    ,30161     ,13115,540.0,41.0,308,0.0,GEORGIA,JAIL,C,860.0,40.0,630.0,3821.0,3924.0,7745.0,9.0,7.0,16.0,223.0,252.0,475.0,37.0,37.0,11.0,4.0,9.0,6.0,4.0,4.0,2.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,475.0,1331.0,7761.0
722,FLOYD,,2015,GA,11,NA,1,2,181.0,NA,NA,24.0,NA,NA,391.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,4.0,NA,NA,7226.0,NA,NA,597.0,NA,NA,7326.0,1978,5348,289.0,NA,NA,10956431,Rome                    ,30161     ,13115,540.0,41.0,308,0.0,GEORGIA,JAIL,C,860.0,44.0,1150.0,4812.0,4457.0,9269.0,7.0,6.0,13.0,2923.0,2990.0,5913.0,74.0,47.0,52.0,30.0,29.0,23.0,30.0,28.0,15.0,78.0,44.0,37.0,23.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,529.0,5913.0,1632.0,9282.0
723,FLOYD,,2015,GA,11,NA,1,2,181.0,NA,NA,24.0,NA,NA,391.0,NA,NA,0.0,NA,NA,0.0,NA,NA,1.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,4.0,NA,NA,7226.0,NA,NA,597.0,NA,NA,7326.0,1978,5348,289.0,NA,NA,10956431,Rome                    ,30161     ,13115,540.0,41.0,308,0.0,GEORGIA,JAIL,C,860.0,51.0,710.0,3175.0,2993.0,6168.0,39.0,34.0,73.0,76.0,71.0,147.0,16.0,5.0,5.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,147.0,1002.0,6241.0
724,FLOYD,,2015,KY,18,NA,0,0,2.0,NA,NA,0.0,NA,NA,152.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2566.0,NA,NA,154.0,NA,NA,2354.0,487,1867,52.0,NA,NA,10956976,Prestonsburg            ,41653     ,21071,95.0,59.0,102,,KENTUCKY,JAIL,C,860.0,22.0,430.0,9811.0,9615.0,19426.0,336.0,421.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3713.0,20183.0
725,FLOYD,,2015,KY,18,NA,0,0,2.0,NA,NA,0.0,NA,NA,152.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2566.0,NA,NA,154.0,NA,NA,2354.0,487,1867,52.0,NA,NA,10956976,Prestonsburg            ,41653     ,21071,95.0,59.0,102,,KENTUCKY,JAIL,C,860.0,31.0,670.0,1987.0,1757.0,3744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.0,3744.0
726,FLOYD,,2015,KY,18,NA,0,0,2.0,NA,NA,0.0,NA,NA,152.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2566.0,NA,NA,154.0,NA,NA,2354.0,487,1867,52.0,NA,NA,10956976,Prestonsburg            ,41653     ,21071,95.0,59.0,102,,KENTUCKY,JAIL,C,860.0,40.0,630.0,3821.0,3924.0,7745.0,9.0,7.0,16.0,223.0,252.0,475.0,37.0,37.0,11.0,4.0,9.0,6.0,4.0,4.0,2.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,475.0,1331.0,7761.0
727,FLOYD,,2015,KY,18,NA,0,0,2.0,NA,NA,0.0,NA,NA,152.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2566.0,NA,NA,154.0,NA,NA,2354.0,487,1867,52.0,NA,NA,10956976,Prestonsburg            ,41653     ,21071,95.0,59.0,102,,KENTUCKY,JAIL,C,860.0,44.0,1150.0,4812.0,4457.0,9269.0,7.0,6.0,13.0,2923.0,2990.0,5913.0,74.0,47.0,52.0,30.0,29.0,23.0,30.0,28.0,15.0,78.0,44.0,37.0,23.0,10.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,529.0,5913.0,1632.0,9282.0
728,FLOYD,,2015,KY,18,NA,0,0,2.0,NA,NA,0.0,NA,NA,152.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,2566.0,NA,NA,154.0,NA,NA,2354.0,487,1867,52.0,NA,NA,10956976,Prestonsburg            ,41653     ,21071,95.0,59.0,102,,KENTUCKY,JAIL,C,860.0,51.0,710.0,3175.0,2993.0,6168.0,39.0,34.0,73.0,76.0,71.0,147.0,16.0,5.0,5.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,147.0,1002.0,6241.0
729,FOND,,2015,WI,50,NA,0,0,70.0,NA,NA,30.0,NA,NA,180.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,3.0,NA,NA,3600.0,NA,NA,280.0,NA,NA,3300.0,400,2900,180.0,NA,NA,10958678,Fond du Lac             ,54935     ,55039,50.0,230.0,100,,WISCONSIN,JAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,FORSYTH,,2015,NC,34,NA,2,23,414.0,NA,NA,44.0,NA,NA,186.0,NA,NA,2.0,NA,NA,2.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,24.0,NA,NA,11952.0,NA,NA,648.0,NA,NA,11948.0,2568,9380,137.0,NA,NA,10957760,Winston-Salem           ,27101     ,37067,414.0,203.0,511,15.0,NORTH CAROLINA,JAIL,C,860.0,44.0,1170.0,3443.0,3408.0,6851.0,5.0,3.0,8.0,430.0,460.0,890.0,61.0,29.0,20.0,18.0,6.0,7.0,7.0,8.0,7.0,15.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,890.0,1245.0,6859.0
731,FORSYTH,,2015,NC,34,NA,2,23,414.0,NA,NA,44.0,NA,NA,186.0,NA,NA,2.0,NA,NA,2.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,24.0,NA,NA,11952.0,NA,NA,648.0,NA,NA,11948.0,2568,9380,137.0,NA,NA,10957760,Winston-Salem           ,27101     ,37067,414.0,203.0,511,15.0,NORTH CAROLINA,JAIL,C,860.0,47.0,670.0,5261.0,5449.0,10710.0,93.0,125.0,218.0,915.0,849.0,1764.0,85.0,49.0,34.0,20.0,15.0,16.0,11.0,7.0,13.0,26.0,15.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,304.0,1764.0,2155.0,10928.0
732,FORT,,2015,TX,44,NA,1,6,352.0,NA,NA,270.0,NA,NA,198.0,NA,NA,16.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,90.0,NA,NA,14649.0,NA,NA,836.0,NA,NA,14650.0,3324,11326,72.0,NA,NA,10958347,Richmond                ,77469     ,48157,588.0,81.0,764,40.0,TEXAS,JAIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,FRANKLIN,,2015,GA,11,NA,0,0,19.0,NA,NA,3.0,NA,NA,50.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,3.0,NA,NA,1820.0,NA,NA,72.0,NA,NA,1775.0,245,1530,20.0,NA,NA,10956433,Carnesville             ,30521     ,1073,47.0,25.0,52,3.0,GEORGIA,JAIL,C,860.0,2.0,70.0,10409.0,9989.0,20398.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4127.0,20403.0
734,FRANKLIN,,2015,GA,11,NA,0,0,19.0,NA,NA,3.0,NA,NA,50.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,3.0,NA,NA,1820.0,NA,NA,72.0,NA,NA,1775.0,245,1530,20.0,NA,NA,10956433,Carnesville             ,30521     ,1073,47.0,25.0,52,3.0,GEORGIA,JAIL,C,860.0,3.0,110.0,15791.0,15579.0,31370.0,29.0,35.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6715.0,31434.0
735,FRANKLIN,,2015,GA,11,NA,0,0,19.0,NA,NA,3.0,NA,NA,50.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,3.0,NA,NA,1820.0,NA,NA,72.0,NA,NA,1775.0,245,1530,20.0,NA,NA,10956433,Carnesville             ,30521     ,1073,47.0,25.0,52,3.0,GEORGIA,JAIL,C,860.0,6.0,110.0,13669.0,13524.0,27193.0,17.0,21.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5162.0,27231.0
736,FRANKLIN,,2015,GA,11,NA,0,0,19.0,NA,NA,3.0,NA,NA,50.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,3.0,NA,NA,1820.0,NA,NA,72.0,NA,NA,1775.0,245,1530,20.0,NA,NA,10956433,Carnesville             ,30521     ,1073,47.0,25.0,52,3.0,GEORGIA,JAIL,C,860.0,13.0,330.0,15670.0,15148.0,30818.0,11.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5620.0,30837.0
737,FRANKLIN,,2015,GA,11,NA,0,0,19.0,NA,NA,3.0,NA,NA,50.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,3.0,NA,NA,1820.0,NA,NA,72.0,NA,NA,1775.0,245,1530,20.0,NA,NA,10956433,Carnesville             ,30521     ,1073,47.0,25.0,52,3.0,GEORGIA,JAIL,C,860.0,14.0,550.0,20102.0,20225.0,40327.0,866.0,933.0,1799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7709.0,42126.0
738,FRANKLIN,,2015,GA,11,NA,0,0,19.0,NA,NA,3.0,NA,NA,50.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,3.0,NA,NA,1820.0,NA,NA,72.0,NA,NA,1775.0,245,1530,20.0,NA,NA,10956433,Carnesville             ,30521     ,1073,47.0,25.0,52,3.0,GEORGIA,JAIL,C,860.0,21.0,550.0,4807.0,4560.0,9367.0,14.0,12.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620.0,9393.0
739,FRANKLIN,,2015,GA,11,NA,0,0,19.0,NA,NA,3.0,NA,NA,50.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,0.0,NA,NA,3.0,NA,NA,1820.0,NA,NA,72.0,NA,NA,1775.0,245,1530,20.0,NA,NA,10956433,Carnesville             ,30521     ,1073,47.0,25.0,52,3.0,GEORGIA,JAIL,C,860.0,22.0,470.0,9965.0,9481.0,19446.0,53.0,50.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3523.0,19549.0
